Biosample Index	Biosample	Biosample summary	Assay	Accession_x	Download URL
J004	K562	K562	ChIP-seq_RBBP5_signal_p-value	ENCFF938YIR	/files/ENCFF938YIR/@@download/ENCFF938YIR.bigWig
J004	K562	K562	ChIP-seq_PHF20_signal_p-value	ENCFF559ABR	/files/ENCFF559ABR/@@download/ENCFF559ABR.bigWig
J004	K562	K562	ChIP-seq_RBM17_signal_p-value	ENCFF042IKH	/files/ENCFF042IKH/@@download/ENCFF042IKH.bigWig
J004	K562	K562	ChIP-seq_POLR2B_signal_p-value	ENCFF286BLX	/files/ENCFF286BLX/@@download/ENCFF286BLX.bigWig
J004	K562	K562	ChIP-seq_SMARCA5_signal_p-value	ENCFF243YCJ	/files/ENCFF243YCJ/@@download/ENCFF243YCJ.bigWig
J004	K562	K562	ChIP-seq_RBFOX2_signal_p-value	ENCFF206PDH	/files/ENCFF206PDH/@@download/ENCFF206PDH.bigWig
J004	K562	K562	ChIP-seq_SMAD5_signal_p-value	ENCFF977VWN	/files/ENCFF977VWN/@@download/ENCFF977VWN.bigWig
J004	K562	K562	ChIP-seq_ZNF316_signal_p-value	ENCFF941EFJ	/files/ENCFF941EFJ/@@download/ENCFF941EFJ.bigWig
J004	K562	K562	ChIP-seq_ZNF639_signal_p-value	ENCFF680HET	/files/ENCFF680HET/@@download/ENCFF680HET.bigWig
J004	K562	K562	ChIP-seq_ATF4_signal_p-value	ENCFF560GZS	/files/ENCFF560GZS/@@download/ENCFF560GZS.bigWig
J004	K562	K562	ChIP-seq_HDGF_signal_p-value	ENCFF753GGN	/files/ENCFF753GGN/@@download/ENCFF753GGN.bigWig
J004	K562	K562	ChIP-seq_GABPB1_signal_p-value	ENCFF323MBF	/files/ENCFF323MBF/@@download/ENCFF323MBF.bigWig
J004	K562	K562	ChIP-seq_NKRF_signal_p-value	ENCFF261DBA	/files/ENCFF261DBA/@@download/ENCFF261DBA.bigWig
J004	K562	K562	ChIP-seq_PCBP2_signal_p-value	ENCFF060ZSF	/files/ENCFF060ZSF/@@download/ENCFF060ZSF.bigWig
J004	K562	K562	ChIP-seq_ZFP91_signal_p-value	ENCFF703UTR	/files/ENCFF703UTR/@@download/ENCFF703UTR.bigWig
J004	K562	K562	ChIP-seq_HES1_signal_p-value	ENCFF453AFB	/files/ENCFF453AFB/@@download/ENCFF453AFB.bigWig
J004	K562	K562	ChIP-seq_SMARCC2_signal_p-value	ENCFF828MPS	/files/ENCFF828MPS/@@download/ENCFF828MPS.bigWig
J004	K562	K562	ChIP-seq_RBM22_signal_p-value	ENCFF441VVM	/files/ENCFF441VVM/@@download/ENCFF441VVM.bigWig
J004	K562	K562	ChIP-seq_HLTF_signal_p-value	ENCFF533PBX	/files/ENCFF533PBX/@@download/ENCFF533PBX.bigWig
J004	K562	K562	ChIP-seq_TCF7_signal_p-value	ENCFF536WVV	/files/ENCFF536WVV/@@download/ENCFF536WVV.bigWig
J004	K562	K562	ChIP-seq_NR2F2_signal_p-value	ENCFF945EWN	/files/ENCFF945EWN/@@download/ENCFF945EWN.bigWig
J004	K562	K562	ChIP-seq_SIRT6_signal_p-value	ENCFF202WRI	/files/ENCFF202WRI/@@download/ENCFF202WRI.bigWig
J004	K562	K562	ChIP-seq_ZHX1_signal_p-value	ENCFF977HVC	/files/ENCFF977HVC/@@download/ENCFF977HVC.bigWig
J004	K562	K562	ChIP-seq_PHB2_signal_p-value	ENCFF271NTC	/files/ENCFF271NTC/@@download/ENCFF271NTC.bigWig
J004	K562	K562	ChIP-seq_NUFIP1_signal_p-value	ENCFF927FWG	/files/ENCFF927FWG/@@download/ENCFF927FWG.bigWig
J004	K562	K562	ChIP-seq_TAF9B_signal_p-value	ENCFF105JFB	/files/ENCFF105JFB/@@download/ENCFF105JFB.bigWig
J004	K562	K562	ChIP-seq_POLR2G_signal_p-value	ENCFF301BHU	/files/ENCFF301BHU/@@download/ENCFF301BHU.bigWig
J004	K562	K562	ChIP-seq_GATAD2B_signal_p-value	ENCFF448GAD	/files/ENCFF448GAD/@@download/ENCFF448GAD.bigWig
J004	K562	K562	ChIP-seq_ZNF407_signal_p-value	ENCFF958GOG	/files/ENCFF958GOG/@@download/ENCFF958GOG.bigWig
J004	K562	K562	ChIP-seq_MXI1_signal_p-value	ENCFF520AFF	/files/ENCFF520AFF/@@download/ENCFF520AFF.bigWig
J004	K562	K562	ChIP-seq_KAT8_signal_p-value	ENCFF842NPP	/files/ENCFF842NPP/@@download/ENCFF842NPP.bigWig
J004	K562	K562	ChIP-seq_GATAD2A_signal_p-value	ENCFF975GDE	/files/ENCFF975GDE/@@download/ENCFF975GDE.bigWig
J004	K562	K562	ChIP-seq_ZNF318_signal_p-value	ENCFF297RIW	/files/ENCFF297RIW/@@download/ENCFF297RIW.bigWig
J004	K562	K562	ChIP-seq_RLF_signal_p-value	ENCFF010ZAF	/files/ENCFF010ZAF/@@download/ENCFF010ZAF.bigWig
J004	K562	K562	ChIP-seq_E2F4_signal_p-value	ENCFF440NAB	/files/ENCFF440NAB/@@download/ENCFF440NAB.bigWig
J004	K562	K562	ChIP-seq_CBFA2T3_signal_p-value	ENCFF312UAO	/files/ENCFF312UAO/@@download/ENCFF312UAO.bigWig
J004	K562	K562	ChIP-seq_JUN_signal_p-value	ENCFF243LNJ	/files/ENCFF243LNJ/@@download/ENCFF243LNJ.bigWig
J004	K562	K562	ChIP-seq_CTBP1_signal_p-value	ENCFF949FKG	/files/ENCFF949FKG/@@download/ENCFF949FKG.bigWig
J004	K562	K562	ChIP-seq_TBL1XR1_signal_p-value	ENCFF055TLK	/files/ENCFF055TLK/@@download/ENCFF055TLK.bigWig
J004	K562	K562	ChIP-seq_SMAD1_signal_p-value	ENCFF281FEJ	/files/ENCFF281FEJ/@@download/ENCFF281FEJ.bigWig
J004	K562	K562	ChIP-seq_HCFC1_signal_p-value	ENCFF169FNX	/files/ENCFF169FNX/@@download/ENCFF169FNX.bigWig
J004	K562	K562	ChIP-seq_PML_signal_p-value	ENCFF813JIT	/files/ENCFF813JIT/@@download/ENCFF813JIT.bigWig
J004	K562	K562	ChIP-seq_NFATC3_signal_p-value	ENCFF662QET	/files/ENCFF662QET/@@download/ENCFF662QET.bigWig
J004	K562	K562	ChIP-seq_KAT2B_signal_p-value	ENCFF934JGA	/files/ENCFF934JGA/@@download/ENCFF934JGA.bigWig
J004	K562	K562	ChIP-seq_ZBTB5_signal_p-value	ENCFF691ZSY	/files/ENCFF691ZSY/@@download/ENCFF691ZSY.bigWig
J004	K562	K562	ChIP-seq_FOXM1_signal_p-value	ENCFF055CSS	/files/ENCFF055CSS/@@download/ENCFF055CSS.bigWig
J004	K562	K562	ChIP-seq_SUPT5H_signal_p-value	ENCFF535QQM	/files/ENCFF535QQM/@@download/ENCFF535QQM.bigWig
J004	K562	K562	ChIP-seq_ZBTB11_signal_p-value	ENCFF337BHU	/files/ENCFF337BHU/@@download/ENCFF337BHU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DROSHA_minus_strand_signal_of_all_reads	ENCFF855XIJ	/files/ENCFF855XIJ/@@download/ENCFF855XIJ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PAPOLA_minus_strand_signal_of_all_reads	ENCFF114ZHW	/files/ENCFF114ZHW/@@download/ENCFF114ZHW.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NONO_minus_strand_signal_of_all_reads	ENCFF165HBY	/files/ENCFF165HBY/@@download/ENCFF165HBY.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CCAR1_plus_strand_signal_of_all_reads	ENCFF255SAX	/files/ENCFF255SAX/@@download/ENCFF255SAX.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PARN_minus_strand_signal_of_all_reads	ENCFF225VXU	/files/ENCFF225VXU/@@download/ENCFF225VXU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PSIP1_plus_strand_signal_of_all_reads	ENCFF807HTV	/files/ENCFF807HTV/@@download/ENCFF807HTV.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DKC1_plus_strand_signal_of_all_reads	ENCFF883RBN	/files/ENCFF883RBN/@@download/ENCFF883RBN.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_ASCC1_plus_strand_signal_of_all_reads	ENCFF945HAF	/files/ENCFF945HAF/@@download/ENCFF945HAF.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DHX30_minus_strand_signal_of_all_reads	ENCFF117NAL	/files/ENCFF117NAL/@@download/ENCFF117NAL.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FIP1L1_minus_strand_signal_of_all_reads	ENCFF115WFI	/files/ENCFF115WFI/@@download/ENCFF115WFI.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NCBP2_plus_strand_signal_of_all_reads	ENCFF023LDA	/files/ENCFF023LDA/@@download/ENCFF023LDA.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RPS3A_plus_strand_signal_of_all_reads	ENCFF290HLN	/files/ENCFF290HLN/@@download/ENCFF290HLN.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_MATR3_plus_strand_signal_of_all_reads	ENCFF124HEU	/files/ENCFF124HEU/@@download/ENCFF124HEU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EFTUD2_minus_strand_signal_of_all_reads	ENCFF496QEL	/files/ENCFF496QEL/@@download/ENCFF496QEL.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_METAP2_minus_strand_signal_of_all_reads	ENCFF820BTY	/files/ENCFF820BTY/@@download/ENCFF820BTY.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SAFB2_plus_strand_signal_of_all_reads	ENCFF118GOQ	/files/ENCFF118GOQ/@@download/ENCFF118GOQ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DHX30_plus_strand_signal_of_all_reads	ENCFF013NJB	/files/ENCFF013NJB/@@download/ENCFF013NJB.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CPSF7_plus_strand_signal_of_all_reads	ENCFF478SXD	/files/ENCFF478SXD/@@download/ENCFF478SXD.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EIF2S1_plus_strand_signal_of_all_reads	ENCFF977EHR	/files/ENCFF977EHR/@@download/ENCFF977EHR.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_GEMIN5_minus_strand_signal_of_all_reads	ENCFF753KXL	/files/ENCFF753KXL/@@download/ENCFF753KXL.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_UBE2L3_minus_strand_signal_of_all_reads	ENCFF778HHH	/files/ENCFF778HHH/@@download/ENCFF778HHH.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PUS1_minus_strand_signal_of_all_reads	ENCFF870PAI	/files/ENCFF870PAI/@@download/ENCFF870PAI.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SUPV3L1_plus_strand_signal_of_all_reads	ENCFF193VAH	/files/ENCFF193VAH/@@download/ENCFF193VAH.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FUS_minus_strand_signal_of_all_reads	ENCFF816QBO	/files/ENCFF816QBO/@@download/ENCFF816QBO.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TAF15_plus_strand_signal_of_all_reads	ENCFF296ZRK	/files/ENCFF296ZRK/@@download/ENCFF296ZRK.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RBM17_plus_strand_signal_of_all_reads	ENCFF709PKD	/files/ENCFF709PKD/@@download/ENCFF709PKD.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TAF15_minus_strand_signal_of_all_reads	ENCFF900ITP	/files/ENCFF900ITP/@@download/ENCFF900ITP.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EFTUD2_plus_strand_signal_of_all_reads	ENCFF385UTU	/files/ENCFF385UTU/@@download/ENCFF385UTU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NUFIP2_plus_strand_signal_of_all_reads	ENCFF703THM	/files/ENCFF703THM/@@download/ENCFF703THM.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SFPQ_plus_strand_signal_of_all_reads	ENCFF219PTE	/files/ENCFF219PTE/@@download/ENCFF219PTE.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FUBP3_plus_strand_signal_of_all_reads	ENCFF426AGC	/files/ENCFF426AGC/@@download/ENCFF426AGC.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX52_plus_strand_signal_of_all_reads	ENCFF477UQU	/files/ENCFF477UQU/@@download/ENCFF477UQU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SSB_plus_strand_signal_of_all_reads	ENCFF065FUN	/files/ENCFF065FUN/@@download/ENCFF065FUN.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RBM15_minus_strand_signal_of_all_reads	ENCFF241ZDA	/files/ENCFF241ZDA/@@download/ENCFF241ZDA.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FXR1_minus_strand_signal_of_all_reads	ENCFF914DJS	/files/ENCFF914DJS/@@download/ENCFF914DJS.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPK_minus_strand_signal_of_all_reads	ENCFF523ENZ	/files/ENCFF523ENZ/@@download/ENCFF523ENZ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX1_minus_strand_signal_of_all_reads	ENCFF056IZS	/files/ENCFF056IZS/@@download/ENCFF056IZS.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SRSF1_minus_strand_signal_of_all_reads	ENCFF982SMM	/files/ENCFF982SMM/@@download/ENCFF982SMM.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX47_plus_strand_signal_of_all_reads	ENCFF715PSI	/files/ENCFF715PSI/@@download/ENCFF715PSI.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SBDS_minus_strand_signal_of_all_reads	ENCFF455SRR	/files/ENCFF455SRR/@@download/ENCFF455SRR.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_POLR2G_minus_strand_signal_of_all_reads	ENCFF670JMC	/files/ENCFF670JMC/@@download/ENCFF670JMC.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SF1_plus_strand_signal_of_all_reads	ENCFF772GYQ	/files/ENCFF772GYQ/@@download/ENCFF772GYQ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX19B_minus_strand_signal_of_all_reads	ENCFF173FMX	/files/ENCFF173FMX/@@download/ENCFF173FMX.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_UPF2_plus_strand_signal_of_all_reads	ENCFF870TKH	/files/ENCFF870TKH/@@download/ENCFF870TKH.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX6_minus_strand_signal_of_all_reads	ENCFF718MSX	/files/ENCFF718MSX/@@download/ENCFF718MSX.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_MBNL1_plus_strand_signal_of_all_reads	ENCFF138GEX	/files/ENCFF138GEX/@@download/ENCFF138GEX.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EIF2S2_minus_strand_signal_of_all_reads	ENCFF246ODU	/files/ENCFF246ODU/@@download/ENCFF246ODU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RPS19_minus_strand_signal_of_all_reads	ENCFF528HBD	/files/ENCFF528HBD/@@download/ENCFF528HBD.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CNOT7_minus_strand_signal_of_all_reads	ENCFF149RBB	/files/ENCFF149RBB/@@download/ENCFF149RBB.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_BUD13_plus_strand_signal_of_all_reads	ENCFF352LHF	/files/ENCFF352LHF/@@download/ENCFF352LHF.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_MAGOH_minus_strand_signal_of_all_reads	ENCFF746YTF	/files/ENCFF746YTF/@@download/ENCFF746YTF.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_ILF3_plus_strand_signal_of_all_reads	ENCFF937OBG	/files/ENCFF937OBG/@@download/ENCFF937OBG.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FUS_plus_strand_signal_of_all_reads	ENCFF554LEC	/files/ENCFF554LEC/@@download/ENCFF554LEC.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TIA1_plus_strand_signal_of_all_reads	ENCFF927FBT	/files/ENCFF927FBT/@@download/ENCFF927FBT.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PPIL4_minus_strand_signal_of_all_reads	ENCFF179TPZ	/files/ENCFF179TPZ/@@download/ENCFF179TPZ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPM_plus_strand_signal_of_all_reads	ENCFF974XUN	/files/ENCFF974XUN/@@download/ENCFF974XUN.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TIAL1_plus_strand_signal_of_all_reads	ENCFF255FGS	/files/ENCFF255FGS/@@download/ENCFF255FGS.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_GRSF1_plus_strand_signal_of_all_reads	ENCFF729PCC	/files/ENCFF729PCC/@@download/ENCFF729PCC.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EIF3G_plus_strand_signal_of_all_reads	ENCFF677QJW	/files/ENCFF677QJW/@@download/ENCFF677QJW.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SF3B1_plus_strand_signal_of_all_reads	ENCFF230XFE	/files/ENCFF230XFE/@@download/ENCFF230XFE.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CCAR1_minus_strand_signal_of_all_reads	ENCFF384MET	/files/ENCFF384MET/@@download/ENCFF384MET.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_XPO5_plus_strand_signal_of_all_reads	ENCFF228CIU	/files/ENCFF228CIU/@@download/ENCFF228CIU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FKBP4_minus_strand_signal_of_all_reads	ENCFF324JQY	/files/ENCFF324JQY/@@download/ENCFF324JQY.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_MTPAP_minus_strand_signal_of_all_reads	ENCFF251TOW	/files/ENCFF251TOW/@@download/ENCFF251TOW.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FMR1_minus_strand_signal_of_all_reads	ENCFF002WNM	/files/ENCFF002WNM/@@download/ENCFF002WNM.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SRFBP1_minus_strand_signal_of_all_reads	ENCFF591DKD	/files/ENCFF591DKD/@@download/ENCFF591DKD.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_XRCC6_plus_strand_signal_of_all_reads	ENCFF373KNJ	/files/ENCFF373KNJ/@@download/ENCFF373KNJ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SRP68_minus_strand_signal_of_all_reads	ENCFF159JRF	/files/ENCFF159JRF/@@download/ENCFF159JRF.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TUFM_minus_strand_signal_of_all_reads	ENCFF697FTJ	/files/ENCFF697FTJ/@@download/ENCFF697FTJ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TUFM_plus_strand_signal_of_all_reads	ENCFF714BAR	/files/ENCFF714BAR/@@download/ENCFF714BAR.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_U2AF2_plus_strand_signal_of_all_reads	ENCFF605SCV	/files/ENCFF605SCV/@@download/ENCFF605SCV.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_FTO_minus_strand_signal_of_all_reads	ENCFF705OWK	/files/ENCFF705OWK/@@download/ENCFF705OWK.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HSPD1_plus_strand_signal_of_all_reads	ENCFF333ZYR	/files/ENCFF333ZYR/@@download/ENCFF333ZYR.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RPS3A_minus_strand_signal_of_all_reads	ENCFF396VQN	/files/ENCFF396VQN/@@download/ENCFF396VQN.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_AGO3_plus_strand_signal_of_all_reads	ENCFF678ULF	/files/ENCFF678ULF/@@download/ENCFF678ULF.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DDX24_plus_strand_signal_of_all_reads	ENCFF915RVR	/files/ENCFF915RVR/@@download/ENCFF915RVR.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PPP1R8_minus_strand_signal_of_all_reads	ENCFF848HPJ	/files/ENCFF848HPJ/@@download/ENCFF848HPJ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EIF2S1_minus_strand_signal_of_all_reads	ENCFF069ECU	/files/ENCFF069ECU/@@download/ENCFF069ECU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_AGO2_plus_strand_signal_of_all_reads	ENCFF844YLE	/files/ENCFF844YLE/@@download/ENCFF844YLE.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPAB_plus_strand_signal_of_all_reads	ENCFF527LLB	/files/ENCFF527LLB/@@download/ENCFF527LLB.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TIA1_minus_strand_signal_of_all_reads	ENCFF279BQU	/files/ENCFF279BQU/@@download/ENCFF279BQU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_ZC3H8_minus_strand_signal_of_all_reads	ENCFF336QSD	/files/ENCFF336QSD/@@download/ENCFF336QSD.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPK_plus_strand_signal_of_all_reads	ENCFF144TZT	/files/ENCFF144TZT/@@download/ENCFF144TZT.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_DNAJC21_minus_strand_signal_of_all_reads	ENCFF037UKG	/files/ENCFF037UKG/@@download/ENCFF037UKG.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CNOT8_plus_strand_signal_of_all_reads	ENCFF589PGE	/files/ENCFF589PGE/@@download/ENCFF589PGE.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EIF3D_plus_strand_signal_of_all_reads	ENCFF365EOK	/files/ENCFF365EOK/@@download/ENCFF365EOK.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SMNDC1_plus_strand_signal_of_all_reads	ENCFF615IDJ	/files/ENCFF615IDJ/@@download/ENCFF615IDJ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RBM25_plus_strand_signal_of_all_reads	ENCFF727RUW	/files/ENCFF727RUW/@@download/ENCFF727RUW.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NELFE_minus_strand_signal_of_all_reads	ENCFF720VVY	/files/ENCFF720VVY/@@download/ENCFF720VVY.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TARDBP_plus_strand_signal_of_all_reads	ENCFF445EOH	/files/ENCFF445EOH/@@download/ENCFF445EOH.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NSUN2_minus_strand_signal_of_all_reads	ENCFF870WPH	/files/ENCFF870WPH/@@download/ENCFF870WPH.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_BOP1_plus_strand_signal_of_all_reads	ENCFF992TTW	/files/ENCFF992TTW/@@download/ENCFF992TTW.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_ADAR_minus_strand_signal_of_all_reads	ENCFF592SPR	/files/ENCFF592SPR/@@download/ENCFF592SPR.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NONO_plus_strand_signal_of_all_reads	ENCFF805TCI	/files/ENCFF805TCI/@@download/ENCFF805TCI.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_TRA2A_minus_strand_signal_of_all_reads	ENCFF170WPU	/files/ENCFF170WPU/@@download/ENCFF170WPU.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PABPC4_minus_strand_signal_of_all_reads	ENCFF966TWZ	/files/ENCFF966TWZ/@@download/ENCFF966TWZ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPC_minus_strand_signal_of_all_reads	ENCFF153KBM	/files/ENCFF153KBM/@@download/ENCFF153KBM.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_PCBP1_minus_strand_signal_of_all_reads	ENCFF457TRV	/files/ENCFF457TRV/@@download/ENCFF457TRV.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_UTP18_minus_strand_signal_of_all_reads	ENCFF864NOS	/files/ENCFF864NOS/@@download/ENCFF864NOS.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_EEF2_plus_strand_signal_of_all_reads	ENCFF697QOY	/files/ENCFF697QOY/@@download/ENCFF697QOY.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NELFE_plus_strand_signal_of_all_reads	ENCFF357SOQ	/files/ENCFF357SOQ/@@download/ENCFF357SOQ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_WRN_minus_strand_signal_of_all_reads	ENCFF956QDZ	/files/ENCFF956QDZ/@@download/ENCFF956QDZ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RBM22_minus_strand_signal_of_all_reads	ENCFF827FIF	/files/ENCFF827FIF/@@download/ENCFF827FIF.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RAVER1_plus_strand_signal_of_all_reads	ENCFF436AHG	/files/ENCFF436AHG/@@download/ENCFF436AHG.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_HNRNPA1_minus_strand_signal_of_all_reads	ENCFF889OON	/files/ENCFF889OON/@@download/ENCFF889OON.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_SUB1_plus_strand_signal_of_all_reads	ENCFF430UBS	/files/ENCFF430UBS/@@download/ENCFF430UBS.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_CCAR2_plus_strand_signal_of_all_reads	ENCFF861GFE	/files/ENCFF861GFE/@@download/ENCFF861GFE.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_NOL12_minus_strand_signal_of_all_reads	ENCFF435XLQ	/files/ENCFF435XLQ/@@download/ENCFF435XLQ.bigWig
J005	K562	K562 genetically modified using RNAi	shRNA_RNA-seq_RBM3_plus_strand_signal_of_all_reads	ENCFF448ZCF	/files/ENCFF448ZCF/@@download/ENCFF448ZCF.bigWig
