Biosample Index	Biosample	Biosample summary	Assay	Accession	Download URL
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_H4K20me1_signal_p-value	ENCFF781RET	/files/ENCFF781RET/@@download/ENCFF781RET.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_EZH2_signal_p-value	ENCFF238DXG	/files/ENCFF238DXG/@@download/ENCFF238DXG.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_H3K4me1_signal_p-value	ENCFF622DXZ	/files/ENCFF622DXZ/@@download/ENCFF622DXZ.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF207XVI	/files/ENCFF207XVI/@@download/ENCFF207XVI.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_H3K27me3_signal_p-value	ENCFF725OGN	/files/ENCFF725OGN/@@download/ENCFF725OGN.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_H3K79me2_signal_p-value	ENCFF520FHT	/files/ENCFF520FHT/@@download/ENCFF520FHT.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_H2AFZ_signal_p-value	ENCFF099XJZ	/files/ENCFF099XJZ/@@download/ENCFF099XJZ.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_ETS1_signal_p-value	ENCFF541EBS	/files/ENCFF541EBS/@@download/ENCFF541EBS.bigWig
J124	GM23338	GM23338 male adult (53 years) originated from GM23248	ChIP-seq_CTCF_signal_p-value	ENCFF632AHW	/files/ENCFF632AHW/@@download/ENCFF632AHW.bigWig
J125	Karpas-422	Karpas-422	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF271QPS	/files/ENCFF271QPS/@@download/ENCFF271QPS.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K4me3_signal_p-value	ENCFF312XUJ	/files/ENCFF312XUJ/@@download/ENCFF312XUJ.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H4K20me1_signal_p-value	ENCFF564FNG	/files/ENCFF564FNG/@@download/ENCFF564FNG.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K4me1_signal_p-value	ENCFF526URO	/files/ENCFF526URO/@@download/ENCFF526URO.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K9me3_signal_p-value	ENCFF142IZT	/files/ENCFF142IZT/@@download/ENCFF142IZT.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K27ac_signal_p-value	ENCFF711IQC	/files/ENCFF711IQC/@@download/ENCFF711IQC.bigWig
J125	Karpas-422	Karpas-422	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF536TTS	/files/ENCFF536TTS/@@download/ENCFF536TTS.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K36me3_signal_p-value	ENCFF476UBK	/files/ENCFF476UBK/@@download/ENCFF476UBK.bigWig
J125	Karpas-422	Karpas-422	DNase-seq_read-depth_normalized_signal	ENCFF785BWB	/files/ENCFF785BWB/@@download/ENCFF785BWB.bigWig
J125	Karpas-422	Karpas-422	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF183AES	/files/ENCFF183AES/@@download/ENCFF183AES.bigWig
J125	Karpas-422	Karpas-422	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF230SET	/files/ENCFF230SET/@@download/ENCFF230SET.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K9ac_signal_p-value	ENCFF430DJE	/files/ENCFF430DJE/@@download/ENCFF430DJE.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K4me2_signal_p-value	ENCFF713AVS	/files/ENCFF713AVS/@@download/ENCFF713AVS.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K79me2_signal_p-value	ENCFF452UGU	/files/ENCFF452UGU/@@download/ENCFF452UGU.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H2AFZ_signal_p-value	ENCFF825EAA	/files/ENCFF825EAA/@@download/ENCFF825EAA.bigWig
J125	Karpas-422	Karpas-422	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF381BCS	/files/ENCFF381BCS/@@download/ENCFF381BCS.bigWig
J125	Karpas-422	Karpas-422	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF705IQS	/files/ENCFF705IQS/@@download/ENCFF705IQS.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K27me3_signal_p-value	ENCFF860ISR	/files/ENCFF860ISR/@@download/ENCFF860ISR.bigWig
J125	Karpas-422	Karpas-422	ChIP-seq_H3K9me2_signal_p-value	ENCFF012ZMQ	/files/ENCFF012ZMQ/@@download/ENCFF012ZMQ.bigWig
J128	angular gyrus	angular gyrus male adult (81 year)	ChIP-seq_H3K36me3_signal_p-value	ENCFF373NQQ	/files/ENCFF373NQQ/@@download/ENCFF373NQQ.bigWig
J128	angular gyrus	angular gyrus male adult (81 year)	ChIP-seq_H3K4me3_signal_p-value	ENCFF643TWJ	/files/ENCFF643TWJ/@@download/ENCFF643TWJ.bigWig
J128	angular gyrus	angular gyrus male adult (81 year)	ChIP-seq_H3K27me3_signal_p-value	ENCFF960PLM	/files/ENCFF960PLM/@@download/ENCFF960PLM.bigWig
J128	angular gyrus	angular gyrus male adult (81 year)	ChIP-seq_H3K27ac_signal_p-value	ENCFF871LEV	/files/ENCFF871LEV/@@download/ENCFF871LEV.bigWig
J128	angular gyrus	angular gyrus male adult (81 year)	ChIP-seq_H3K9me3_signal_p-value	ENCFF316LCE	/files/ENCFF316LCE/@@download/ENCFF316LCE.bigWig
J128	angular gyrus	angular gyrus male adult (81 year)	ChIP-seq_H3K4me1_signal_p-value	ENCFF318NCZ	/files/ENCFF318NCZ/@@download/ENCFF318NCZ.bigWig
J129	ovary	ovary female adult (53 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF537RWT	/files/ENCFF537RWT/@@download/ENCFF537RWT.bigWig
J129	ovary	ovary female adult (53 years)	ChIP-seq_CTCF_signal_p-value	ENCFF243WJS	/files/ENCFF243WJS/@@download/ENCFF243WJS.bigWig
J129	ovary	ovary female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF044NSW	/files/ENCFF044NSW/@@download/ENCFF044NSW.bigWig
J129	ovary	ovary female adult (53 years)	DNase-seq_read-depth_normalized_signal	ENCFF802LRO	/files/ENCFF802LRO/@@download/ENCFF802LRO.bigWig
J129	ovary	ovary female adult (53 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF307DAY	/files/ENCFF307DAY/@@download/ENCFF307DAY.bigWig
J129	ovary	ovary female adult (53 years)	ATAC-seq_signal_p-value	ENCFF214JBF	/files/ENCFF214JBF/@@download/ENCFF214JBF.bigWig
J129	ovary	ovary female adult (53 years)	ChIP-seq_EP300_signal_p-value	ENCFF991KEG	/files/ENCFF991KEG/@@download/ENCFF991KEG.bigWig
J129	ovary	ovary female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF902LMR	/files/ENCFF902LMR/@@download/ENCFF902LMR.bigWig
J129	ovary	ovary female adult (53 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF263JFD	/files/ENCFF263JFD/@@download/ENCFF263JFD.bigWig
J129	ovary	ovary female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF973IKX	/files/ENCFF973IKX/@@download/ENCFF973IKX.bigWig
J130	subcutaneous adipose tissue	subcutaneous adipose tissue male adult (37 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF748WVP	/files/ENCFF748WVP/@@download/ENCFF748WVP.bigWig
J130	subcutaneous adipose tissue	subcutaneous adipose tissue male adult (37 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF394QYI	/files/ENCFF394QYI/@@download/ENCFF394QYI.bigWig
J130	subcutaneous adipose tissue	subcutaneous adipose tissue male adult (37 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF361EHG	/files/ENCFF361EHG/@@download/ENCFF361EHG.bigWig
J130	subcutaneous adipose tissue	subcutaneous adipose tissue male adult (37 years)	ChIP-seq_EP300_signal_p-value	ENCFF627PIV	/files/ENCFF627PIV/@@download/ENCFF627PIV.bigWig
J130	subcutaneous adipose tissue	subcutaneous adipose tissue male adult (37 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF404RZU	/files/ENCFF404RZU/@@download/ENCFF404RZU.bigWig
J131	HT-29	HT-29	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF158OZE	/files/ENCFF158OZE/@@download/ENCFF158OZE.bigWig
J131	HT-29	HT-29	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF361FQH	/files/ENCFF361FQH/@@download/ENCFF361FQH.bigWig
J131	HT-29	HT-29	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF480YLA	/files/ENCFF480YLA/@@download/ENCFF480YLA.bigWig
J131	HT-29	HT-29	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF424OKF	/files/ENCFF424OKF/@@download/ENCFF424OKF.bigWig
J131	HT-29	HT-29	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF437SPK	/files/ENCFF437SPK/@@download/ENCFF437SPK.bigWig
J131	HT-29	HT-29	DNase-seq_read-depth_normalized_signal	ENCFF074JTF	/files/ENCFF074JTF/@@download/ENCFF074JTF.bigWig
J131	HT-29	HT-29	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF644TUA	/files/ENCFF644TUA/@@download/ENCFF644TUA.bigWig
J132	vagina	vagina female adult (53 years)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF706RRE	/files/ENCFF706RRE/@@download/ENCFF706RRE.bigWig
J132	vagina	vagina female adult (53 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF973MED	/files/ENCFF973MED/@@download/ENCFF973MED.bigWig
J132	vagina	vagina female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF081GEL	/files/ENCFF081GEL/@@download/ENCFF081GEL.bigWig
J132	vagina	vagina female adult (53 years)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF586KET	/files/ENCFF586KET/@@download/ENCFF586KET.bigWig
J132	vagina	vagina female adult (53 years)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF805YXH	/files/ENCFF805YXH/@@download/ENCFF805YXH.bigWig
J132	vagina	vagina female adult (53 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF387XNI	/files/ENCFF387XNI/@@download/ENCFF387XNI.bigWig
J132	vagina	vagina female adult (53 years)	ChIP-seq_CTCF_signal_p-value	ENCFF767XQV	/files/ENCFF767XQV/@@download/ENCFF767XQV.bigWig
J132	vagina	vagina female adult (53 years)	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF925AHZ	/files/ENCFF925AHZ/@@download/ENCFF925AHZ.bigWig
J132	vagina	vagina female adult (53 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF656NEK	/files/ENCFF656NEK/@@download/ENCFF656NEK.bigWig
J132	vagina	vagina female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF642TGI	/files/ENCFF642TGI/@@download/ENCFF642TGI.bigWig
J132	vagina	vagina female adult (53 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF429MLT	/files/ENCFF429MLT/@@download/ENCFF429MLT.bigWig
J132	vagina	vagina female adult (53 years)	ChIP-seq_EP300_signal_p-value	ENCFF135IWU	/files/ENCFF135IWU/@@download/ENCFF135IWU.bigWig
J132	vagina	vagina female adult (53 years)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF262JNU	/files/ENCFF262JNU/@@download/ENCFF262JNU.bigWig
J132	vagina	vagina female adult (53 years)	DNase-seq_read-depth_normalized_signal	ENCFF154NSS	/files/ENCFF154NSS/@@download/ENCFF154NSS.bigWig
J135	HepG2	HepG2 nuclear fraction	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF830OXU	/files/ENCFF830OXU/@@download/ENCFF830OXU.bigWig
J135	HepG2	HepG2 nuclear fraction	CAGE_plus_strand_signal_of_all_reads	ENCFF502JQC	/files/ENCFF502JQC/@@download/ENCFF502JQC.bigWig
J135	HepG2	HepG2 nuclear fraction	CAGE_minus_strand_signal_of_all_reads	ENCFF637DHC	/files/ENCFF637DHC/@@download/ENCFF637DHC.bigWig
J135	HepG2	HepG2 nuclear fraction	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF170ZWP	/files/ENCFF170ZWP/@@download/ENCFF170ZWP.bigWig
J135	HepG2	HepG2 nuclear fraction	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF153FEW	/files/ENCFF153FEW/@@download/ENCFF153FEW.bigWig
J135	HepG2	HepG2 nuclear fraction	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF675UUQ	/files/ENCFF675UUQ/@@download/ENCFF675UUQ.bigWig
J135	HepG2	HepG2 nuclear fraction	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF198YDX	/files/ENCFF198YDX/@@download/ENCFF198YDX.bigWig
J135	HepG2	HepG2 nuclear fraction	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF089MWQ	/files/ENCFF089MWQ/@@download/ENCFF089MWQ.bigWig
J135	HepG2	HepG2 nuclear fraction	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF577ECJ	/files/ENCFF577ECJ/@@download/ENCFF577ECJ.bigWig
J135	HepG2	HepG2 nuclear fraction	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF270CAN	/files/ENCFF270CAN/@@download/ENCFF270CAN.bigWig
J137	parietal lobe	parietal lobe female embryo (24 weeks) and male embryo (22 weeks)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF865LLN	/files/ENCFF865LLN/@@download/ENCFF865LLN.bigWig
J137	parietal lobe	parietal lobe female embryo (24 weeks) and male embryo (22 weeks)	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF738LDD	/files/ENCFF738LDD/@@download/ENCFF738LDD.bigWig
J137	parietal lobe	parietal lobe female embryo (24 weeks) and male embryo (22 weeks)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF724UIC	/files/ENCFF724UIC/@@download/ENCFF724UIC.bigWig
J137	parietal lobe	parietal lobe female embryo (24 weeks) and male embryo (22 weeks)	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF870FMA	/files/ENCFF870FMA/@@download/ENCFF870FMA.bigWig
J137	parietal lobe	parietal lobe female embryo (24 weeks) and male embryo (22 weeks)	RAMPAGE_plus_strand_signal_of_all_reads	ENCFF177WVU	/files/ENCFF177WVU/@@download/ENCFF177WVU.bigWig
J137	parietal lobe	parietal lobe female embryo (24 weeks) and male embryo (22 weeks)	RAMPAGE_minus_strand_signal_of_all_reads	ENCFF075IGW	/files/ENCFF075IGW/@@download/ENCFF075IGW.bigWig
J138	HCT116	HCT116	ChIP-seq_YY1_signal_p-value	ENCFF708LPD	/files/ENCFF708LPD/@@download/ENCFF708LPD.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K4me1_signal_p-value	ENCFF455NNY	/files/ENCFF455NNY/@@download/ENCFF455NNY.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K9ac_signal_p-value	ENCFF148NPE	/files/ENCFF148NPE/@@download/ENCFF148NPE.bigWig
J138	HCT116	HCT116	ChIP-seq_EZH2phosphoT487_signal_p-value	ENCFF996LZN	/files/ENCFF996LZN/@@download/ENCFF996LZN.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K27me3_signal_p-value	ENCFF457PEW	/files/ENCFF457PEW/@@download/ENCFF457PEW.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K4me3_signal_p-value	ENCFF534WDD	/files/ENCFF534WDD/@@download/ENCFF534WDD.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K27ac_signal_p-value	ENCFF277XII	/files/ENCFF277XII/@@download/ENCFF277XII.bigWig
J138	HCT116	HCT116	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF367EET	/files/ENCFF367EET/@@download/ENCFF367EET.bigWig
J138	HCT116	HCT116	ChIP-seq_EZH2_signal_p-value	ENCFF968FQZ	/files/ENCFF968FQZ/@@download/ENCFF968FQZ.bigWig
J138	HCT116	HCT116	ChIP-seq_POLR2A_signal_p-value	ENCFF668CFT	/files/ENCFF668CFT/@@download/ENCFF668CFT.bigWig
J138	HCT116	HCT116	ChIP-seq_JUND_signal_p-value	ENCFF193VLH	/files/ENCFF193VLH/@@download/ENCFF193VLH.bigWig
J138	HCT116	HCT116	ChIP-seq_ZBTB33_signal_p-value	ENCFF563TDX	/files/ENCFF563TDX/@@download/ENCFF563TDX.bigWig
J138	HCT116	HCT116	ChIP-seq_CTCF_signal_p-value	ENCFF695IVZ	/files/ENCFF695IVZ/@@download/ENCFF695IVZ.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K9me2_signal_p-value	ENCFF177FCA	/files/ENCFF177FCA/@@download/ENCFF177FCA.bigWig
J138	HCT116	HCT116	ChIP-seq_H2AFZ_signal_p-value	ENCFF350XKF	/files/ENCFF350XKF/@@download/ENCFF350XKF.bigWig
J138	HCT116	HCT116	DNase-seq_read-depth_normalized_signal	ENCFF225OLI	/files/ENCFF225OLI/@@download/ENCFF225OLI.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K36me3_signal_p-value	ENCFF059WYR	/files/ENCFF059WYR/@@download/ENCFF059WYR.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K9me3_signal_p-value	ENCFF020CHJ	/files/ENCFF020CHJ/@@download/ENCFF020CHJ.bigWig
J138	HCT116	HCT116	ChIP-seq_H4K20me1_signal_p-value	ENCFF362WYB	/files/ENCFF362WYB/@@download/ENCFF362WYB.bigWig
J138	HCT116	HCT116	ChIP-seq_H3K4me2_signal_p-value	ENCFF745VXO	/files/ENCFF745VXO/@@download/ENCFF745VXO.bigWig
J139	HEK293T	HEK293T	ChIP-seq_FOXA1_signal_p-value	ENCFF966ASV	/files/ENCFF966ASV/@@download/ENCFF966ASV.bigWig
J139	HEK293T	HEK293T	ChIP-seq_SUZ12_signal_p-value	ENCFF985AZM	/files/ENCFF985AZM/@@download/ENCFF985AZM.bigWig
J139	HEK293T	HEK293T	ChIP-seq_TARDBP_signal_p-value	ENCFF104KEK	/files/ENCFF104KEK/@@download/ENCFF104KEK.bigWig
J139	HEK293T	HEK293T	DNase-seq_read-depth_normalized_signal	ENCFF148BGE	/files/ENCFF148BGE/@@download/ENCFF148BGE.bigWig
J139	HEK293T	HEK293T	ChIP-seq_FOXK2_signal_p-value	ENCFF965RJS	/files/ENCFF965RJS/@@download/ENCFF965RJS.bigWig
J139	HEK293T	HEK293T	ChIP-seq_SP1_signal_p-value	ENCFF478WJL	/files/ENCFF478WJL/@@download/ENCFF478WJL.bigWig
J139	HEK293T	HEK293T	ChIP-seq_BHLHE40_signal_p-value	ENCFF709DXP	/files/ENCFF709DXP/@@download/ENCFF709DXP.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	ChIP-seq_USF1_signal_p-value	ENCFF794FMX	/files/ENCFF794FMX/@@download/ENCFF794FMX.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	ChIP-seq_RAD21_signal_p-value	ENCFF438GGB	/files/ENCFF438GGB/@@download/ENCFF438GGB.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	polyA_depleted_RNA-seq_plus_strand_signal_of_all_reads	ENCFF269GPO	/files/ENCFF269GPO/@@download/ENCFF269GPO.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	DNase-seq_read-depth_normalized_signal	ENCFF400LZK	/files/ENCFF400LZK/@@download/ENCFF400LZK.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	ChIP-seq_CTCF_signal_p-value	ENCFF802JZV	/files/ENCFF802JZV/@@download/ENCFF802JZV.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	CAGE_plus_strand_signal_of_all_reads	ENCFF563IIW	/files/ENCFF563IIW/@@download/ENCFF563IIW.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	small_RNA-seq_plus_strand_signal_of_all_reads	ENCFF947VMH	/files/ENCFF947VMH/@@download/ENCFF947VMH.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	polyA_RNA-seq_plus_strand_signal_of_all_reads	ENCFF947VVQ	/files/ENCFF947VVQ/@@download/ENCFF947VVQ.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	ChIP-seq_H3K36me3_signal_p-value	ENCFF879OOW	/files/ENCFF879OOW/@@download/ENCFF879OOW.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	polyA_depleted_RNA-seq_minus_strand_signal_of_all_reads	ENCFF052ASN	/files/ENCFF052ASN/@@download/ENCFF052ASN.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	ChIP-seq_YY1_signal_p-value	ENCFF823PZG	/files/ENCFF823PZG/@@download/ENCFF823PZG.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	small_RNA-seq_minus_strand_signal_of_all_reads	ENCFF862GLU	/files/ENCFF862GLU/@@download/ENCFF862GLU.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	polyA_RNA-seq_minus_strand_signal_of_all_reads	ENCFF361RBR	/files/ENCFF361RBR/@@download/ENCFF361RBR.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	CAGE_minus_strand_signal_of_all_reads	ENCFF221PJO	/files/ENCFF221PJO/@@download/ENCFF221PJO.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	ChIP-seq_H3K27me3_signal_p-value	ENCFF588YJJ	/files/ENCFF588YJJ/@@download/ENCFF588YJJ.bigWig
J140	SK-N-SH	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	ChIP-seq_H3K4me3_signal_p-value	ENCFF948DWL	/files/ENCFF948DWL/@@download/ENCFF948DWL.bigWig
J143	neural stem progenitor cell	neural stem progenitor cell originated from H9	ChIP-seq_H3K4me1_signal_p-value	ENCFF090KTN	/files/ENCFF090KTN/@@download/ENCFF090KTN.bigWig
J143	neural stem progenitor cell	neural stem progenitor cell originated from H9	ChIP-seq_H3K4me3_signal_p-value	ENCFF415ZWD	/files/ENCFF415ZWD/@@download/ENCFF415ZWD.bigWig
J143	neural stem progenitor cell	neural stem progenitor cell originated from H9	ChIP-seq_H2AFZ_signal_p-value	ENCFF039YKQ	/files/ENCFF039YKQ/@@download/ENCFF039YKQ.bigWig
J143	neural stem progenitor cell	neural stem progenitor cell originated from H9	ChIP-seq_H3K36me3_signal_p-value	ENCFF747SND	/files/ENCFF747SND/@@download/ENCFF747SND.bigWig
J143	neural stem progenitor cell	neural stem progenitor cell originated from H9	ChIP-seq_H3K9me3_signal_p-value	ENCFF732KVH	/files/ENCFF732KVH/@@download/ENCFF732KVH.bigWig
J143	neural stem progenitor cell	neural stem progenitor cell originated from H9	ChIP-seq_H3K27me3_signal_p-value	ENCFF450NJT	/files/ENCFF450NJT/@@download/ENCFF450NJT.bigWig
J144	Panc1	Panc1	ChIP-seq_POLR2AphosphoS5_signal_p-value	ENCFF701OMN	/files/ENCFF701OMN/@@download/ENCFF701OMN.bigWig
J144	Panc1	Panc1	ChIP-seq_H3K27me3_signal_p-value	ENCFF009RVH	/files/ENCFF009RVH/@@download/ENCFF009RVH.bigWig
J144	Panc1	Panc1	ChIP-seq_H3K4me1_signal_p-value	ENCFF876KXL	/files/ENCFF876KXL/@@download/ENCFF876KXL.bigWig
J144	Panc1	Panc1	ChIP-seq_H3K4me3_signal_p-value	ENCFF031SEL	/files/ENCFF031SEL/@@download/ENCFF031SEL.bigWig
J144	Panc1	Panc1	ChIP-seq_H3K27ac_signal_p-value	ENCFF788KOO	/files/ENCFF788KOO/@@download/ENCFF788KOO.bigWig
J144	Panc1	Panc1	ChIP-seq_H3K36me3_signal_p-value	ENCFF976WFB	/files/ENCFF976WFB/@@download/ENCFF976WFB.bigWig
J144	Panc1	Panc1	ChIP-seq_REST_signal_p-value	ENCFF729PAX	/files/ENCFF729PAX/@@download/ENCFF729PAX.bigWig
J144	Panc1	Panc1	ChIP-seq_CTCF_signal_p-value	ENCFF727WHR	/files/ENCFF727WHR/@@download/ENCFF727WHR.bigWig
J144	Panc1	Panc1	DNase-seq_read-depth_normalized_signal	ENCFF974LXC	/files/ENCFF974LXC/@@download/ENCFF974LXC.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	ChIP-seq_H3K4me1_signal_p-value	ENCFF775HOW	/files/ENCFF775HOW/@@download/ENCFF775HOW.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	ChIP-seq_H3K36me3_signal_p-value	ENCFF434VNH	/files/ENCFF434VNH/@@download/ENCFF434VNH.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	ATAC-seq_signal_p-value	ENCFF535HRH	/files/ENCFF535HRH/@@download/ENCFF535HRH.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	ChIP-seq_CTCF_signal_p-value	ENCFF138GGL	/files/ENCFF138GGL/@@download/ENCFF138GGL.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	ChIP-seq_POLR2A_signal_p-value	ENCFF795HHP	/files/ENCFF795HHP/@@download/ENCFF795HHP.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	ChIP-seq_H3K4me3_signal_p-value	ENCFF112WFU	/files/ENCFF112WFU/@@download/ENCFF112WFU.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	total_RNA-seq_minus_strand_signal_of_all_reads	ENCFF879SWJ	/files/ENCFF879SWJ/@@download/ENCFF879SWJ.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	ChIP-seq_H3K27ac_signal_p-value	ENCFF797AEY	/files/ENCFF797AEY/@@download/ENCFF797AEY.bigWig
J146	heart left ventricle	heart left ventricle female adult (53 years)	total_RNA-seq_plus_strand_signal_of_all_reads	ENCFF984LRN	/files/ENCFF984LRN/@@download/ENCFF984LRN.bigWig
